1.0,-38.5,0.0014214641080312722
1.0,-37.5,0.0007107320540156361
1.0,-37.0,0.0014214641080312722
1.0,-36.5,0.004975124378109453
1.0,-36.0,0.0035536602700781805
1.0,-34.0,0.0007107320540156361
1.0,-33.5,0.0021321961620469083
1.0,-33.0,0.0021321961620469083
1.0,-32.5,0.0035536602700781805
1.0,-32.0,0.0021321961620469083
1.0,-31.5,0.0035536602700781805
1.0,-30.5,0.0042643923240938165
1.0,-30.0,0.005685856432125089
1.0,-29.5,0.005685856432125089
1.0,-29.0,0.0042643923240938165
1.0,-28.5,0.0042643923240938165
1.0,-28.0,0.0028429282160625444
1.0,-27.5,0.006396588486140725
1.0,-27.0,0.004975124378109453
1.0,-26.5,0.01279317697228145
1.0,-26.0,0.015636105188343994
1.0,-25.5,0.01847903340440654
1.0,-25.0,0.016346837242359632
1.0,-24.5,0.023454157782515993
1.0,-24.0,0.017768301350390904
1.0,-23.5,0.03482587064676617
1.0,-23.0,0.033404406538734895
1.0,-22.5,0.04975124378109453
1.0,-22.0,0.05401563610518834
1.0,-21.5,0.0689410092395167
1.0,-21.0,0.08173418621179815
1.0,-20.5,0.10803127221037669
1.0,-20.0,0.12366737739872068
1.0,-19.5,0.10945273631840796
1.0,-19.0,0.15849324804548684
1.0,-18.5,0.18834399431414356
1.0,-18.0,0.23596304193319118
1.0,-17.5,0.2615493958777541
1.0,-17.0,0.31201137171286425
1.0,-16.5,0.3695806680881308
1.0,-16.0,0.4164889836531628
1.0,-15.5,0.472636815920398
1.0,-15.0,0.5557924662402275
1.0,-14.5,0.6439232409381663
1.0,-14.0,0.7057569296375267
1.0,-13.5,0.7896233120113717
1.0,-13.0,0.8585643212508884
1.0,-12.5,0.9509594882729211
1.0,-12.0,1.0
1.0,-11.5,0.9985785358919688
1.0,-11.0,0.9808102345415778
1.0,-10.5,0.9580668088130775
1.0,-10.0,0.9729921819474058
1.0,-9.5,0.8941009239516702
1.0,-9.0,0.7455579246624022
1.0,-8.5,0.5685856432125089
1.0,-8.0,0.4562899786780384
1.0,-7.5,0.30987917555081734
1.0,-7.0,0.15209665955934612
1.0,-6.5,0.06823027718550106
1.0,-6.0,0.0255863539445629
1.0,-5.5,0.0035536602700781805
1.0,-5.0,0.0007107320540156361
2.0,-34.0,0.00980392156862745
2.0,-31.5,0.00980392156862745
2.0,-31.0,0.00980392156862745
2.0,-30.0,0.00980392156862745
2.0,-29.5,0.029411764705882353
2.0,-28.0,0.00980392156862745
2.0,-26.5,0.00980392156862745
2.0,-26.0,0.0392156862745098
2.0,-25.0,0.0196078431372549
2.0,-24.0,0.0196078431372549
2.0,-23.5,0.029411764705882353
2.0,-23.0,0.0392156862745098
2.0,-22.5,0.0196078431372549
2.0,-22.0,0.0196078431372549
2.0,-21.5,0.08823529411764706
2.0,-21.0,0.08823529411764706
2.0,-20.5,0.06862745098039216
2.0,-20.0,0.049019607843137254
2.0,-19.5,0.0392156862745098
2.0,-19.0,0.10784313725490197
2.0,-18.5,0.22549019607843138
2.0,-18.0,0.24509803921568626
2.0,-17.5,0.23529411764705882
2.0,-17.0,0.3235294117647059
2.0,-16.5,0.3431372549019608
2.0,-16.0,0.37254901960784315
2.0,-15.5,0.39215686274509803
2.0,-15.0,0.47058823529411764
2.0,-14.5,0.5294117647058824
2.0,-14.0,0.7254901960784313
2.0,-13.5,0.8235294117647058
2.0,-13.0,0.6372549019607843
2.0,-12.5,0.8627450980392157
2.0,-12.0,0.8921568627450981
2.0,-11.5,0.9313725490196079
2.0,-11.0,0.803921568627451
2.0,-10.5,0.9803921568627451
2.0,-10.0,0.9117647058823529
2.0,-9.5,1.0
2.0,-9.0,0.9117647058823529
2.0,-8.5,0.7941176470588235
2.0,-8.0,0.7254901960784313
2.0,-7.5,0.3431372549019608
2.0,-7.0,0.20588235294117646
2.0,-6.5,0.08823529411764706
2.0,-6.0,0.0196078431372549
2.0,-5.5,0.09803921568627451
3.0,-37.0,0.021739130434782608
3.0,-31.0,0.021739130434782608
3.0,-25.5,0.021739130434782608
3.0,-24.5,0.021739130434782608
3.0,-23.5,0.021739130434782608
3.0,-22.5,0.021739130434782608
3.0,-22.0,0.043478260869565216
3.0,-21.5,0.043478260869565216
3.0,-21.0,0.043478260869565216
3.0,-20.5,0.043478260869565216
3.0,-20.0,0.10869565217391304
3.0,-19.5,0.10869565217391304
3.0,-19.0,0.10869565217391304
3.0,-18.5,0.08695652173913043
3.0,-18.0,0.2391304347826087
3.0,-17.5,0.34782608695652173
3.0,-17.0,0.2391304347826087
3.0,-16.5,0.2826086956521739
3.0,-16.0,0.391304347826087
3.0,-15.5,0.5
3.0,-15.0,0.391304347826087
3.0,-14.5,0.6086956521739131
3.0,-14.0,0.6304347826086957
3.0,-13.5,0.6521739130434783
3.0,-13.0,0.7608695652173914
3.0,-12.5,0.6739130434782609
3.0,-12.0,0.8043478260869565
3.0,-11.5,0.7608695652173914
3.0,-11.0,0.8695652173913043
3.0,-10.5,1.0
3.0,-10.0,0.717391304347826
3.0,-9.5,0.8043478260869565
3.0,-9.0,0.8260869565217391
3.0,-8.5,0.6521739130434783
3.0,-8.0,0.391304347826087
3.0,-7.5,0.2608695652173913
3.0,-7.0,0.21739130434782608
3.0,-6.5,0.08695652173913043
3.0,-6.0,0.043478260869565216
3.0,-5.5,0.06521739130434782
