Q,Pgen,Ppost
8.672528,2.924481471182306e-14,2.536264822487355e-13
0.6200006,1.0738286832919629e-14,6.657744288132033e-15
1.1107147,2.6655148905969414e-14,2.9606265027407896e-14
0.6945653,6.68485195836832e-16,4.643066180337391e-16
2.41453,1.8614342129496198e-18,4.494488822479471e-18
1.3529161,1.576928243992029e-10,2.1334516437184557e-10
3.125567,0.0,0.0
2.405139,7.852577944249284e-15,1.8886541224132833e-14
1.4108424,5.821266157124512e-09,8.212889224843172e-09
0.69831216,1.940153338751831e-10,1.3548326752202716e-10
1.347037,5.894608642499529e-13,7.940255692865096e-13
1.0433708,9.615750336011963e-17,1.0032793533524377e-16
0.39703703,5.871163566162913e-10,2.331069340646196e-10
1.6239123,4.733842222711052e-12,7.687344774763468e-12
2.126997,1.245629664212515e-11,2.649450551440361e-11
0.9340426,1.4407204894827109e-13,1.3456942729344612e-13
1.1730566,6.078535426504984e-11,7.130466115458263e-11
5.656107,2.0349419880141475e-11,1.150984951891862e-10
1.857365,4.553583699742422e-12,8.457667043884117e-12
2.030702,1.640552097538419e-12,3.331472612771028e-12
4.1735764,9.69495381322695e-13,4.046262999751173e-12
0.7535935,1.296332900458866e-13,9.769080533632301e-14
0.35856768,1.2366397547606217e-11,4.434190539060186e-12
1.5763767,1.2572870851890284e-09,1.9819580368313966e-09
1.0442857,3.731171332246097e-15,3.896408698692683e-15
1.5755081,3.2321729467178625e-12,5.092314715286043e-12
1.6355178,8.246281713217575e-14,1.3486940819490195e-13
1.8340881,9.110788233483212e-15,1.6709988162957592e-14
0.167859,1.0030429465963818e-19,1.6836978892949937e-20
10.441686,4.450189914984703e-12,4.646748429333298e-11
1.5539342,2.314713819853425e-12,3.5969130060741e-12
2.022728,4.012148884792111e-17,8.115485754262839e-17
0.63458395,9.162668248104258e-15,5.814482209813052e-15
0.46357712,4.154799168351342e-17,1.9260698388591232e-17
0.5535326,6.501788561355534e-16,3.598951929636517e-16
0.46755335,6.665806879488039e-13,3.116620319287737e-13
0.31826064,2.3360603333165436e-10,7.434760565401822e-11
