Q,Pgen,Ppost
4.0109153,3.3602470377922486e-16,1.3477666186400634e-15
1.5888255,1.0620775414469561e-20,1.6874558428575326e-20
4.059153,4.777944962687796e-13,1.9394410011300497e-12
0.9204733,2.9484537104206366e-13,2.7139728505908234e-13
0.6026622,5.783041324273541e-09,3.4852204401184216e-09
4.2520275,6.37241679142136e-17,2.7095691512484264e-16
1.8149185,1.8667692557351932e-18,3.388034091190845e-18
1.3962439,1.1478732302121097e-11,1.6027110299358645e-11
0.49803033,1.965929916267191e-17,9.790927342170644e-18
0.7461875,3.749241530218025e-14,2.7976371947217832e-14
9.159547,1.998843897345402e-20,1.8308504327792992e-19
1.0417078,4.224646789553968e-14,4.4008473191604586e-14
1.1072109,1.2242162624078152e-15,1.355465558548065e-15
1.8352525,5.192977695648955e-10,9.53042542001516e-10
0.9547115,2.914496736158447e-14,2.7825035414839418e-14
1.7843353,1.0545676161163255e-10,1.8817021768745176e-10
1.29777,6.293195348455543e-11,8.167120274285757e-11
0.7013617,2.973470829355658e-11,2.0854786027391315e-11
1.7558455,2.3463305222803336e-08,4.119793998684795e-08
1.87295,2.2396062181879388e-15,4.194670371950312e-15
0.634648,4.935436760228588e-18,3.1322651925684473e-18
2.4379492,3.7467789464817903e-08,9.134456662475955e-08
6.3745418,2.2987545638165032e-14,1.4653506961868742e-13
0.63046706,2.095471469220827e-10,1.3211257307050735e-10
1.1592845,1.6431305479183667e-15,1.9048557304355166e-15
0.5122761,1.0867191257042085e-11,5.567002496746923e-12
0.21127693,3.9131802885976925e-11,8.267647318064907e-12
1.101361,2.7417409757166033e-13,3.0196466822832184e-13
3.2854912,3.4445564955740545e-11,1.1317060150915963e-10
3.637931,9.526910231198059e-09,3.4658243097721615e-08
2.7540228,7.748331087929832e-09,2.133908076235649e-08
1.013331,1.1768839856208128e-17,1.1925730915163308e-17
0.34632045,2.3299987480508887e-12,8.069262156372573e-13
0.68069,2.0098294174241236e-13,1.368070767094203e-13
4.782943,8.499636409170655e-17,4.065327452711963e-16
1.490359,2.6218786972563904e-11,3.907540378881835e-11
1.5038049,1.1600814706052866e-07,1.7445362255377398e-07
3.3544462,5.25851562700976e-13,1.7639407619180878e-12
1.9072754,4.6150189528634286e-14,8.802112296125627e-14
4.049616,1.3643841827614973e-15,5.525231825624112e-15
0.8939933,3.964779104815199e-12,3.544486027371568e-12
0.6416396,3.5559310902341915e-10,2.2816261677426334e-10
2.2079165,7.2374141357726315e-12,1.5979606074563965e-11
2.2808645,2.5989454939390324e-09,5.927842455194333e-09
1.5461456,1.2984684953959045e-09,2.0076212968231845e-09
0.15949334,3.156609796380303e-13,5.034582459471148e-14
1.3395483,5.723394099962919e-14,7.666763119459382e-14
1.4105319,2.0897946817580242e-13,2.947722018079634e-13
1.1665673,1.985050376835891e-15,2.3156949092709185e-15
24.56386,5.5011922313249256e-11,1.3513051547094462e-09
1.4142799,1.0227127977766674e-10,1.446402191969721e-10
2.4898045,1.354207499378372e-09,3.371711934420071e-09
2.4425695,8.67597326367901e-12,2.119166762676872e-11
5.7983236,2.214352206956826e-12,1.2839530729589446e-11
4.1290884,1.3484024762157566e-12,5.567673025493375e-12
1.2070736,1.0666096504535272e-13,1.2874763178204077e-13
3.6141472,2.5047430458674454e-11,9.052510031574464e-11
2.7565084,8.756513062187381e-14,2.413740137606376e-13
3.0900073,2.2134699248479647e-11,6.839638237499549e-11
1.6527002,1.1018693929371854e-09,1.8210597504079068e-09
1.6862746,3.69038071113217e-14,6.22299543359017e-14
0.18657252,2.3495523373837205e-13,4.3836190498039466e-14
1.1532567,5.815359730583638e-12,6.706602308998988e-12
2.7562685,2.0248483152358781e-10,5.581025631158047e-10
0.87484777,9.292951459182136e-10,8.129917858341955e-10
0.15915914,8.672728279069019e-14,1.3803439639318752e-14
2.0478654,2.2192892063390912e-12,4.544805557788086e-12
4.7831798,1.8706621377150405e-13,8.947713274878094e-13
0.5676508,1.7411411651301412e-16,9.88360166563595e-17
2.6482239,2.496140067728579e-12,6.6103377275782135e-12
1.1377274,3.6302429518722694e-11,4.130226801667022e-11
0.83958954,5.525498871834617e-15,4.639151035022177e-15
2.0446064,1.323366434354755e-15,2.7057635437160746e-15
0.7226151,5.937523973209329e-10,4.290544614999539e-10
0.64312816,7.63509935895438e-13,4.910347376655452e-13
6.863685,0.0,0.0
2.4946012,3.877126892593859e-09,9.67188559149005e-09
3.9810462,2.9033122325416524e-09,1.1558220130188688e-08
0.4357254,9.067616694997787e-12,3.950990829059948e-12
5.6570926,1.0696543911180712e-16,6.051133909808122e-16
1.1683141,2.8179177136761225e-12,3.292212995588366e-12
3.6444967,3.5040371179000014e-11,1.2770451640351629e-10
0.24672659,7.130462169519958e-10,1.7592745977755734e-10
1.5191268,2.936093242073971e-09,4.460297851708235e-09
4.0190034,9.623699721122125e-11,3.8677681815714223e-10
0.17492162,4.618591863076351e-14,8.078915565454052e-15
1.6876847,5.575195982460832e-15,9.409172709273374e-15
1.1316048,1.9759286807562393e-12,2.235970361200713e-12
0.25942236,1.1715009295322645e-12,3.0391353804959567e-13
1.9292412,1.1887785121726435e-10,2.2934404600817893e-10
0.30040458,3.3425441151249977e-14,1.0041155558457685e-14
3.1778004,9.688525947664326e-12,3.078820179608382e-11
0.75759745,1.5561557680221508e-12,1.1789396361190268e-12
1.9274002,6.253029497622647e-10,1.205209050042748e-09
1.0099732,3.277946310534236e-13,3.310637821007202e-13
0.31825915,4.9456201243544184e-12,1.5739888559604125e-12
1.0444701,2.3928121684546886e-14,2.4992206973720815e-14
1.4000621,3.036420652698917e-16,4.2511774275194916e-16
1.5261979,2.7056877125432454e-14,4.1294149328318006e-14
0.99756116,2.4986085003562265e-10,2.492514785880054e-10
1.2825563,6.865131885006419e-09,8.804918117831222e-09
1.2364826,2.900863291204624e-15,3.58686704326457e-15
1.4549308,2.3919913599286834e-12,3.4801818605992117e-12
0.945618,3.036248470603612e-10,2.8711311267391205e-10
0.46790716,3.957031801710448e-12,1.8515235144278658e-12
1.3719821,4.038726858248222e-10,5.54106094671678e-10
2.9910874,3.321330617419323e-14,9.934390282810364e-14
0.109551124,8.77914834720036e-19,9.61765571610443e-20
0.5376747,1.5822753625646322e-09,8.507494705293381e-10
1.9956553,1.546741359932785e-09,3.086762589946028e-09
0.6102029,4.19448996110238e-19,2.5594899740055433e-19
0.7160254,2.0806190850197548e-11,1.489776137738342e-11
1.2363626,1.0971349057722835e-09,1.3564565388518973e-09
1.2448838,8.525662220124709e-10,1.0613458575025982e-09
0.67764926,2.626736022177791e-11,1.7800057205074317e-11
0.153793,1.1692213643395456e-15,1.798180696287236e-16
0.24819358,2.261621049910932e-10,5.613198180419942e-11
0.7061378,6.004759789647498e-13,4.2401877255265973e-13
0.80204743,1.084858895964887e-09,8.701082910148933e-10
0.23925969,7.273058568944938e-14,1.740149738894428e-14
0.8003211,9.117234951948288e-11,7.296715525233863e-11
0.09505697,8.434009700247127e-16,8.01711435712603e-17
0.27977845,3.805046751718085e-20,1.0645700851412505e-20
0.1512769,8.713179571459242e-19,1.3181028066013042e-19
0.24896428,1.9476700841370516e-13,4.849002799605944e-14
0.7042439,1.0594999200775312e-11,7.461463540611202e-12
1.6531047,2.6625955310938947e-12,4.401549087855246e-12
0.5234912,3.132280136682513e-11,1.6397210993435933e-11
2.5613902,3.3040968185388302e-12,8.463081083696001e-12
2.3063707,5.133047331836053e-09,1.1838710148381205e-08
1.1494339,5.920511639738329e-11,6.805236495387902e-11
0.87645084,7.165333947738888e-15,6.280062933433142e-15
0.04130698,8.278109176134481e-31,3.419436897976196e-32
1.4111706,9.110131095532846e-11,1.2855949180968e-10
1.9050752,1.4101508265280143e-12,2.686443357233466e-12
1.2348286,3.694337630963439e-13,4.561873732801839e-13
1.5642426,3.113970625754775e-13,4.871005512297185e-13
0.5674014,3.460991410236397e-14,1.9637714032213044e-14
3.4930027,4.0973628892965e-09,1.4312099443116084e-08
0.84447724,2.2757112128746935e-12,1.9217863155991294e-12
0.4254776,7.670517908834743e-13,3.26363350563725e-13
2.3208485,1.6930296758264597e-09,3.92926532428342e-09
0.6231625,7.003477798977669e-11,4.364304790009332e-11
3.8847208,2.6212951699136978e-14,1.0182999875550943e-13
3.4562764,1.6746193461827357e-14,5.787947353292529e-14
1.0483757,3.91950861855156e-14,4.1091176925423003e-14
2.3825755,1.0701453861613486e-09,2.5497021912754422e-09
11.566802,1.2527307258285398e-15,1.4490088296094476e-14
1.1478882,2.4912808982050044e-13,2.8597119050623483e-13
1.0388434,2.670278954201694e-15,2.7740016499093715e-15
2.9502397,1.4640458539392655e-09,4.319286139942877e-09
5.5743647,2.098129905172428e-17,1.1695741200036137e-16
2.2291431,5.579811372847833e-15,1.243819825934431e-14
2.0033593,3.443336253937574e-10,6.898239768573939e-10
1.7471392,6.28523790569637e-16,1.098118562359664e-15
1.2581673,4.3098676334799793e-14,5.4225343808822644e-14
1.2628603,4.108741700177944e-15,5.1887667685357415e-15
10.122173,6.175445691514351e-11,6.250893155183986e-10
2.0058444,3.596852448661022e-16,7.214726178582064e-16
1.4666387,3.354514944713467e-13,4.91986138488789e-13
1.1448363,6.990008633971624e-11,8.002415667422188e-11
1.6619291,1.2166716413780586e-11,2.0220220431253876e-11
2.0740898,3.396146962608492e-12,7.043913657445597e-12
2.0239344,5.688022032189817e-15,1.1512183255951698e-14
1.5870216,1.745495712428807e-10,2.770139379618751e-10
0.30406377,2.1786649386386395e-14,6.624530686975791e-15
4.7628336,3.815078388927747e-10,1.817058351939605e-09
1.9432958,1.4016834768955335e-09,2.723885664669985e-09
7.235629,2.53860716565492e-08,1.836841983489094e-07
1.7898682,1.0237706308534112e-11,1.8324145326924842e-11
7.2030272,1.364146796648935e-11,9.825986547056073e-11
0.8214369,1.1654976793392193e-19,9.573827797168386e-20
3.0539036,8.023926874800139e-13,2.4504299006298775e-12
2.053174,1.4593596773617654e-09,2.996319373730889e-09
1.8345602,4.5596694074234914e-14,8.364987818791809e-14
3.9726133,1.3820709965934122e-17,5.4904336705079673e-17
2.2537417,4.071043275482031e-11,9.175080160105713e-11
6.0192285,9.11805952249941e-13,5.488368336325497e-12
12.013919,1.7997179205486498e-11,2.162166509832102e-10
4.485048,4.4259584341546125e-10,1.985063521425685e-09
0.7944972,3.9375728594202026e-11,3.1283905797345326e-11
3.1888206,6.263240309421685e-16,1.9972349724626263e-15
3.500766,1.462888129355378e-09,5.121229081949436e-09
1.2201699,1.987966774574548e-09,2.425657224209392e-09
2.1781652,2.414646306111615e-10,5.25949854793623e-10
1.3356748,1.6182615172985377e-11,2.161471068146066e-11
1.0249043,6.306657476644082e-16,6.463720058035496e-16
2.9900572,2.000281178011744e-09,5.980955198338386e-09
1.7365655,1.5908768791552496e-10,2.762661856468817e-10
2.4298012,3.5418063325254248e-12,8.60588536782853e-12
3.7377062,4.143059919668691e-10,1.5485540684032431e-09
11.728341,4.1861344858107136e-10,4.909641315094552e-09
10.042339,1.7464741423067456e-13,1.75386859592974e-12
13.600172,3.288652530481241e-12,4.472624020368796e-11
5.5433536,2.397832042824115e-09,1.3292030785084371e-08
5.042777,4.675138201328761e-09,2.357567968082727e-08
16.031847,2.499926007413936e-10,4.007843126248625e-09
7.638784,5.397830686814469e-13,4.1232862316649235e-12
5.4771023,9.062936483671689e-13,4.963863007515996e-12
4.985683,1.0832469114908496e-11,5.400725672777547e-11
6.0549035,5.111858979901628e-14,3.0951812865885164e-13
8.113896,6.568843894342455e-10,5.3298918628968904e-09
7.7625647,7.433704405754029e-10,5.770461110644085e-09
2.2334301,2.5576971999538235e-10,5.712438033711775e-10
11.378535,5.989171127385977e-17,6.814799491516503e-16
8.765576,7.745040392360455e-13,6.788974299073343e-12
1.3578998,2.390271694059214e-12,3.245749419554528e-12
11.072091,2.276036460773683e-14,2.520048304652571e-13
11.35234,1.6503230773400344e-10,1.873502826226483e-09
3.5412624,4.558425420180417e-15,1.6142580490033573e-14
6.2448735,9.447297595364828e-14,5.899717862392335e-13
14.72752,1.1760870362590991e-11,1.732084533532573e-10
5.865552,6.2449744661064936e-15,3.663022214829947e-14
4.790521,1.9289213517602302e-16,9.24053852239271e-16
5.7831182,4.914981426165621e-14,2.8423918774169875e-13
23.610455,1.4013756360975547e-15,3.3087115776628124e-14
4.5498395,2.84743453235829e-15,1.295537009934223e-14
6.7403784,1.1154797547129523e-12,7.518755621796082e-12
11.345618,7.065527687576322e-12,8.016277986381512e-11
7.9508224,1.153093546194386e-09,9.168041942600978e-09
10.31589,2.374221802630434e-12,2.4492211692757027e-11
13.561163,7.949862326760343e-19,1.0780937843220011e-17
7.014105,2.492823435895273e-17,1.7484924934805052e-16
8.387377,1.0575411807792832e-15,8.869996349143983e-15
8.982074,1.2308432314092707e-15,1.10555247209006e-14
1.6533685,7.596795745477356e-13,1.256030258179526e-12
28.422834,4.881910082563742e-15,1.3875772181464068e-13
6.123667,3.903189551354608e-12,2.3901832126512157e-11
3.2005322,1.8906609160299463e-15,6.051121137163777e-15
10.412493,1.9113429704073982e-10,1.9901844826096907e-09
11.276846,6.113036386542326e-11,6.89357695077896e-10
4.7820983,5.2818545512646314e-11,2.52583476350849e-10
4.5071435,4.4023652095558346e-13,1.984209172772471e-12
3.9751887,6.908534887238762e-09,2.746273003939747e-08
0.8641587,2.3400744510023948e-09,2.022195672023925e-09
10.464781,1.8229698223194693e-14,1.9076979609251565e-13
37.394825,3.773832554098228e-11,1.4112180787070534e-09
4.5946465,3.4206898671616195e-12,1.571686056790015e-11
9.993201,2.264737717460508e-08,2.2631979802180214e-07
2.1674027,1.1628827434075677e-15,2.5204352493527823e-15
1.8630046,4.052160035534437e-13,7.549192645279492e-13
3.4632165,9.111813978021599e-09,3.1556184907223824e-08
4.479322,6.408134275804334e-14,2.870409656267261e-13
2.3430989,1.7623981104775292e-13,4.129473036765716e-13
4.2796965,9.130191483783116e-13,3.90744482137068e-12
3.2329023,7.650697056629014e-15,2.4733956022513317e-14
5.608297,1.9403397308210208e-09,1.0882001241400064e-08
1.8889202,1.292903540069147e-09,2.442191597908807e-09
7.1970577,3.3266070602768246e-14,2.3941783037875007e-13
3.6911976,5.527079383696199e-13,2.040154234261071e-12
3.23947,5.847907915945267e-11,1.8944122285913772e-10
17.29663,3.015041672095807e-11,5.215006282787393e-10
4.4214625,1.4731788058772576e-10,6.513604898806547e-10
0.7498752,7.547330390255614e-14,5.6595557943388733e-14
6.8038483,1.3738949394503836e-12,9.347772702272151e-12
20.526674,1.8702270392337872e-12,3.838954124647648e-11
4.9684258,5.310026846478923e-12,2.6382474121126358e-11
9.803208,4.3648396589960445e-14,4.278943259643638e-13
8.222044,1.5360992790177523e-10,1.2629875846763851e-09
4.309451,1.0480435600450989e-09,4.5164924760489584e-09
8.083571,7.6212063486186e-11,6.160656593247277e-10
10.014779,7.135221195837772e-11,7.145766404088953e-10
3.4358635,1.0318176050513899e-11,3.545184442563406e-11
10.0129175,1.2064594332055508e-09,1.2080178794243055e-08
21.386242,1.4071626896006754e-12,3.009392169052516e-11
4.130053,2.1840597642964397e-12,9.020282676424601e-12
7.4644394,8.357774312064637e-14,6.238609980517187e-13
6.8109603,5.457893816907028e-15,3.717349806936061e-14
17.244492,1.1467712643235968e-11,1.977548740854413e-10
10.506653,1.7418354124991185e-10,1.8300859969666183e-09
1.900609,4.4720503188802394e-12,8.499619157940819e-12
6.6765165,6.446454312929779e-13,4.303985879884696e-12
21.410328,2.130622549117543e-13,4.561732743198044e-12
22.499886,1.4591596229250405e-15,3.28309245282467e-14
3.1509948,1.2627518809360907e-10,3.9789245823345164e-10
2.3481226,3.2171120030422316e-10,7.554173390589273e-10
2.7206774,1.2246696276019284e-12,3.3319309486379648e-12
26.182127,2.6160815430696452e-11,6.849457920013131e-10
53.615063,6.577102614362188e-13,3.526317691429628e-11
7.218265,2.2467033703043026e-14,1.6217300430435707e-13
15.72105,1.9928376838755265e-17,3.132950139311393e-16
0.5806799,1.0153619080037012e-19,5.896002445971008e-20
4.134581,2.411347553166352e-14,9.969911992375706e-14
3.5585554,2.318976550374245e-09,8.252206443736197e-09
3.1673265,1.3680830999628026e-09,4.3331657887861355e-09
2.363808,3.087012999876843e-22,7.297105767883291e-22
3.3838713,2.471512893254177e-24,8.363281588855538e-24
3.4394438,8.304817016403806e-13,2.856395161873901e-12
7.130008,1.5029105211134901e-09,1.0715764370474537e-08
5.8842793,5.626520061423356e-11,3.310801525332366e-10
3.2062957,4.1373122342377614e-19,1.3265446544866405e-18
1.484651,1.1265373750332068e-11,1.6725148060270177e-11
88.732635,7.028010596750656e-12,6.236139025578869e-10
4.600395,1.8178568598603725e-11,8.362859977181908e-11
2.9487057,1.1171044986512199e-11,3.2940123727499485e-11
9.735018,5.52812003648941e-12,5.381634682579085e-11
4.9188514,6.852823010078086e-10,3.370801788972773e-09
13.967305,1.5527771771654209e-12,2.1688112715304332e-11
5.051113,1.967161544234063e-12,9.936355502279905e-12
5.7145505,2.9310248796311325e-17,1.674948967718633e-16
6.9366617,6.582741118097118e-12,4.5662248328390315e-11
12.448525,1.0811631977427144e-12,1.34588875597526e-11
9.85123,1.893889739608588e-09,1.8657142790115763e-08
5.747746,3.5801407807280244e-15,2.057773981876144e-14
21.099075,7.161829146652852e-10,1.51107972575456e-08
6.4930387,1.4258179856216382e-12,9.257891294676514e-12
11.159324,2.716167123305221e-15,3.031058813140544e-14
1.791725,6.067908583675635e-11,1.0872023746660102e-10
3.477763,7.145296259788976e-12,2.484964651007856e-11
2.7881494,2.1495069704050075e-10,5.993146477062206e-10
133.6587,4.350764034356984e-18,5.81517493836922e-16
13.072889,1.5626561212830646e-12,2.0428430531259827e-11
1.5945898,6.004834783394638e-13,9.575248473097971e-13
5.656563,2.236429470166751e-15,1.2650503757344223e-14
6.7961073,1.4134003269456957e-11,9.605620268718586e-11
2.5512595,4.58818015379243e-12,1.1705638286146062e-11
1.9710063,2.662071685235637e-10,5.246959994031707e-10
0.7862642,1.6128338481625603e-08,1.268113484935709e-08
5.486116,3.5181734430084002e-15,1.930110737886222e-14
9.050031,2.826261470889991e-12,2.557775310127625e-11
13.443312,2.5692881549361164e-14,3.4539741491530654e-13
3.5223265,3.6587280471809815e-14,1.2887234644999991e-13
0.53871477,2.427936944510211e-13,1.3079654841443213e-13
1.2114445,1.2811632065856465e-11,1.55205811651601e-11
1.0435123,3.3437102647546446e-12,3.489202937235891e-12
4.7518907,1.1705857879260224e-10,5.562495671592778e-10
10.344683,1.5516999235955312e-13,1.6051843345095172e-12
0.66040397,1.2210756971056014e-18,8.064032342582236e-19
0.24635193,6.906031612052899e-17,1.7013141991353054e-17
0.57131463,4.495566191788633e-13,2.5683827485061454e-13
2.472548,1.0163307459967298e-15,2.512926561447886e-15
0.9692647,1.5981179150240884e-08,1.548999259268812e-08
2.5388637,2.3890409076636324e-10,6.065449140104682e-10
2.1001174,2.2879699869076705e-08,4.805005683123066e-08
6.177697,1.1376825280998876e-13,7.028258147513896e-13
5.5794706,5.3198269030833284e-15,2.9681817986166106e-14
0.676827,1.2079495470952568e-10,8.175728844102024e-11
1.3778982,2.161584215914462e-10,2.9784430353774147e-10
0.8167795,5.664563280387011e-08,4.626699131503189e-08
1.4781544,3.838707103347648e-12,5.674201875171839e-12
0.57365084,2.168840524350991e-10,1.244157181993268e-10
0.9113599,1.2112990921417472e-09,1.1039294269903224e-09
0.45425385,9.48608093352619e-13,4.3090888079232243e-13
0.46367162,5.8810079119527535e-15,2.7268564931763407e-15
1.3431939,3.576696237564828e-17,4.804196527905478e-17
0.40254796,5.751260390998917e-16,2.315158112019514e-16
1.4111221,3.728159479528012e-17,5.26088817298304e-17
2.6130702,1.1272256941601953e-17,2.945519925946802e-17
4.3599477,2.648243258962682e-11,1.1546202056769033e-10
0.83912826,6.026217182197501e-15,5.056769113435233e-15
1.4100901,1.2011056564741726e-13,1.6936671818490565e-13
4.2677174,2.295582711098324e-12,9.796898190799225e-12
5.447039,3.179692831187911e-12,1.7319911264434383e-11
9.415775,6.237095604094068e-12,5.872709072698114e-11
3.9730313,5.21259540244369e-10,2.070980459653313e-09
0.8095157,4.532092526818905e-16,3.668800120686818e-16
0.7032394,4.7760100356370285e-09,3.3586783426076102e-09
0.18284106,6.261412164127979e-14,1.1448432531262088e-14
4.4734287,2.463704616951427e-13,1.102120700633294e-12
4.6802197,2.7989597833430104e-10,1.3099746578313374e-09
5.756905,1.6100287172702842e-15,9.268782499608734e-15
6.425689,1.1575505737072819e-11,7.438060243571668e-11
1.8214183,2.4515209391711272e-11,4.465245065573415e-11
10.811033,2.1707491588314062e-11,2.346804133115101e-10
6.405207,5.817294780945592e-13,3.726097816607685e-12
1.7131952,1.0935928933892493e-08,1.8735381008865197e-08
2.4772198,1.645879736402615e-12,4.0772059043901026e-12
8.906808,2.454054377547569e-14,2.185779091568213e-13
1.6012043,1.9581150877290929e-13,3.1353422515381823e-13
1.2396508,1.1004224859968759e-11,1.3641396652036647e-11
3.4056294,5.203973298548286e-12,1.772280444381758e-11
1.5763676,2.8067680726986264e-10,4.42449829725891e-10
3.7615747,7.011482791703137e-11,2.637421659552222e-10
1.7580937,2.6886550336531055e-09,4.726907515699818e-09
0.33602333,2.1421782559593965e-10,7.198218724959082e-11
0.07716228,2.8347411612530987e-09,2.1873509313621472e-10
1.523638,2.6214697526074358e-11,3.9941709572035865e-11
0.8080687,1.4600878087537469e-08,1.17985124682374e-08
2.4331,6.569275186509172e-13,1.5983703358562263e-12
0.05378835,8.848684561634631e-13,4.7595613367883095e-14
0.49953312,6.687295088204459e-13,3.340525358488961e-13
0.8075644,2.159726413596475e-20,1.7441181173812816e-20
0.43903175,1.8043684105362318e-09,7.921750208570506e-10
0.64908415,5.699231132698335e-17,3.6992805999300865e-17
1.293593,3.474454620617541e-15,4.494530346468343e-15
2.760472,1.5651249051191976e-10,4.320483569817661e-10
1.6096185,2.3989001172860375e-09,3.86131411537527e-09
8.295826,6.564529413919984e-11,5.445819351570588e-10
15.204061,2.4485502776034813e-11,3.7227906691431876e-10
4.9935155,6.169131590034003e-11,3.080565416384796e-10
1.1128031,9.470190631423219e-10,1.0538457506819134e-09
3.7121089,4.151228077519427e-09,1.5409810486917313e-08
2.9289722,2.361175126291411e-08,6.915816408751007e-08
2.0196524,2.2161468833432873e-14,4.475846297762105e-14
14.23674,1.078902817206732e-13,1.5360059015005613e-12
1.5684701,1.4618637026189828e-13,2.292889537699031e-13
6.9138236,9.386505388494213e-12,6.489664251952376e-11
7.9145308,1.0365855406947076e-10,8.204088141072606e-10
2.6351364,1.6827378171650065e-15,4.434243616270713e-15
3.1565278,5.798365663534169e-16,1.8302702165919265e-15
12.149769,4.583151764340478e-08,5.56842344465447e-07
3.9442818,2.243681909243766e-16,8.849713756601024e-16
6.0625334,2.162775150703077e-13,1.3111896541546372e-12
5.975378,8.244147918245072e-16,4.926190040033075e-15
2.2650483,8.034724733864687e-13,1.8199039321865898e-12
4.6530266,8.973352221654212e-13,4.175324640633242e-12
2.8484614,3.190674703713729e-13,9.088513700115724e-13
3.2544875,2.142403846028165e-13,6.972426567906551e-13
9.835116,1.1777854284586272e-10,1.1583656767112577e-09
11.784665,3.0949914929719954e-10,3.6473438255939127e-09
5.047631,5.43176610334263e-12,2.741754981044903e-11
2.5725906,1.8461464341693667e-12,4.749378943426138e-12
5.3107085,9.61756172317658e-14,5.107606701179651e-13
7.36118,1.39348128868732e-17,1.0257666353877667e-16
1.2880089,1.4396955190151188e-14,1.854340682523464e-14
6.39374,4.3877475862389924e-17,2.8054118029349107e-16
1.8612533,1.6328073373725781e-15,3.0390679821938717e-15
5.02917,3.1171567975623403e-10,1.5676711564799007e-09
7.1876698,4.1591119229771216e-17,2.989432297240122e-16
4.380977,4.383356929626416e-12,1.9203386565548143e-11
7.6722336,6.715046034611903e-13,5.151940168835639e-12
9.776292,3.294086544498356e-13,3.220395142904604e-12
8.847584,4.199388160909065e-09,3.7154438539546935e-08
7.0047226,9.083612325734652e-12,6.362818450424558e-11
10.659976,2.0355014320233094e-12,2.169839642463969e-11
0.4213641,8.804509026600283e-14,3.709904011258144e-14
8.034407,2.675774554561202e-12,2.1498260907142635e-11
1.2763851,2.1968787900283794e-15,2.804063285760894e-15
5.176984,2.5393194035521253e-10,1.3146015499807332e-09
