Q,Pgen,Ppost
0.6009706,2.2381653072891537e-18,1.345071605538602e-18
1.4214432,2.569071709909614e-12,3.651789573901002e-12
1.7719566,2.0691726349689348e-14,3.6664840305047455e-14
1.3843359,4.5186172418425e-12,6.2552839555859024e-12
1.6914096,7.716866105869134e-13,1.3052381319699744e-12
0.9681842,4.979264962524646e-19,4.820845530423314e-19
3.004209,3.564027291547191e-10,1.0707083013759047e-09
0.4896394,7.247400675985722e-18,3.548612928955438e-18
3.4853935,9.169728395550517e-11,3.196011196824882e-10
0.6297256,1.881335226042568e-21,1.1847249078285233e-21
4.360599,8.635778768630111e-09,3.765716861664801e-08
3.5205605,3.26456087152068e-13,1.149308406393449e-12
7.6387,2.569249781936901e-11,1.9625728330843408e-10
2.2076793,3.6032567276425925e-18,7.95483518822291e-18
1.608393,1.4528748764467598e-16,2.33679371413561e-16
7.662206,9.717548277642386e-13,7.445785839882422e-12
6.974227,3.0123234063703264e-14,2.1008627087640803e-13
5.126128,1.44095671748974e-13,7.386528859771931e-13
2.1467652,3.190809585225529e-10,6.849919079769495e-10
5.7535744,3.930305636036492e-09,2.261330577902443e-08
4.0237045,4.199631176357942e-09,1.6898074983637214e-08
3.8129702,4.934279866725072e-08,1.8814261900006915e-07
4.3588314,6.561291773143515e-10,2.859956464234301e-09
0.5572491,2.2672127403592585e-09,1.263402324411428e-09
4.1990657,3.3580602722068278e-09,1.410071565809957e-08
4.890853,6.408718106809325e-11,3.134409771845079e-10
2.425586,1.1036540988637655e-20,2.6770079146945126e-20
10.918433,1.005056179493526e-16,1.097363874738573e-15
3.9702687,1.3985769740024538e-18,5.552726421273588e-18
8.348947,1.1223318149352624e-16,9.37028835822089e-16
1.1242774,1.4278573609918011e-22,1.605307694686856e-22
4.926728,1.0413930753822473e-10,5.130660185803266e-10
7.584512,0.0,0.0
2.9977689,1.1001767813975501e-09,3.298075716602395e-09
3.405574,0.0,0.0
1.2314905,2.7362920396352655e-19,3.3697176323919e-19
3.241954,4.453313512537145e-17,1.443743794805535e-16
3.4889574,1.2640569839057564e-18,4.410240974454139e-18
1.568884,3.1837372312679735e-12,4.994914450361928e-12
2.3067222,1.4020246803041156e-11,3.234081404748503e-11
6.0865912,5.54867492936485e-10,3.377251623945338e-09
2.42963,1.4249052821118838e-16,3.4619926791730734e-16
3.0251408,1.5859506169647622e-09,4.79772385842109e-09
0.39289522,6.050385144555636e-17,2.3771674128023178e-17
2.07777,2.8248579930081295e-14,5.869405177261651e-14
0.73401874,1.2931270943792685e-16,9.491795244048813e-17
0.6679901,2.5760071119012356e-10,1.7207472185597845e-10
1.4113407,1.3221554792019588e-08,1.866011857376118e-08
7.602179,4.203322412627499e-16,3.195440958754505e-15
7.6585016,3.666781070949196e-17,2.808204879060746e-16
4.1753983,1.7642172054380718e-10,7.366309608207787e-10
3.0365543,2.024679534717929e-15,6.148049421267414e-15
63.974926,1.0750809479590226e-17,6.877822408417643e-16
1.188919,2.0010011601311897e-15,2.379028194597173e-15
3.2448761,1.6367154590484544e-13,5.310938951373837e-13
3.321879,1.8668647927728715e-16,6.201498783054503e-16
2.771608,1.7832359199201019e-16,4.942431145259339e-16
3.1866996,5.726085036379464e-17,1.8247313060079204e-16
1.0753273,2.5423707251215913e-15,2.7338805894361243e-15
9.437836,3.82480167101241e-11,3.6097849730701505e-10
1.6333491,1.7012306156342665e-16,2.7787034286115517e-16
3.9585235,9.237214662691846e-16,3.656573142660929e-15
4.632407,2.892287087925627e-10,1.3398251497068085e-09
7.710292,2.9393924335896655e-11,2.2663573561364588e-10
2.9184802,1.0535677669956806e-21,3.0748166229295153e-21
6.3172355,1.060633945712066e-14,6.700274382345404e-14
1.9780383,2.849064977360485e-13,5.635559675760603e-13
7.385876,4.41189839006026e-10,3.258573522217385e-09
4.2996373,8.127599894156158e-14,3.4945731807902725e-13
1.3844581,1.1151909449550194e-13,1.543935097794703e-13
2.6785958,1.3108880811732893e-12,3.511339284021693e-12
1.4392453,4.396920410186289e-15,6.328247224818202e-15
2.722125,8.696693740591296e-13,2.3673487913060637e-12
1.2449967,5.4874613447549556e-14,6.831871084007861e-14
6.1587343,7.986932112670868e-12,4.9189392926549256e-11
1.2961308,9.333328897573478e-12,1.2097214830458256e-11
3.3481925,7.778282730609426e-18,2.604318753891668e-17
0.5979582,5.343501963445019e-13,3.1951908538595275e-13
1.2227339,5.912446810615429e-14,7.229348882689576e-14
1.3498129,1.2999995308855177e-14,1.7547560916176788e-14
3.6567602,1.449485159737643e-09,5.300419665462094e-09
0.9762767,3.348944646054744e-12,3.2694966132273133e-12
2.2930295,1.8956626547466282e-14,4.3468104779811904e-14
2.573534,9.829354878538746e-10,2.5296179094372957e-09
0.8452574,2.9005817028983515e-12,2.451738152932758e-12
3.4368513,9.202549738599215e-12,3.1627794692350785e-11
1.4456208,9.850128839753519e-12,1.4239550889368727e-11
2.5991564,2.553809107844022e-11,6.637749235188007e-11
2.7871318,1.2497596786605506e-12,3.4832449256889276e-12
0.7226036,2.543434657163657e-14,1.8378950882074265e-14
2.6549456,7.189985421982154e-08,1.9089020246102847e-07
1.9836581,7.324318239837564e-11,1.4528943022759943e-10
0.1335663,5.402666469370142e-16,7.216141976843669e-17
3.154044,2.600285298223073e-11,8.201414016631531e-11
1.6750274,1.568242618764967e-12,2.6268493099420226e-12
5.1189413,6.554329592082604e-20,3.355122848904895e-19
0.42315942,2.4799073982553944e-23,1.0493961775152733e-23
1.1480829,8.333781668697947e-16,9.567871829174108e-16
0.21981479,2.198189165213909e-19,4.831944947335936e-20
0.2317129,1.0178844742472568e-10,2.3585695591294208e-11
0.52774525,2.2967784174317325e-13,1.2121138929527184e-13
0.34764943,2.369118365341764e-13,8.236226381033383e-14
1.0563135,5.48901611053658e-11,5.7981219000178143e-11
0.32804757,1.1125562551107984e-16,3.64971379945259e-17
0.39068723,4.0818411377317614e-17,1.5947231961719194e-17
0.34215683,3.64060542104479e-13,1.2456580008612235e-13
1.0405449,3.0467572528691467e-13,3.17028762203881e-13
0.38107014,0.0,0.0
0.6226417,1.0094789899886353e-11,6.2854369690092456e-12
0.78713626,5.284581500430022e-09,4.1596857004470436e-09
0.2816049,9.013270904976818e-16,2.5381811261787775e-16
0.5468435,3.2130182579081094e-12,1.7570182420848038e-12
0.10243481,1.6611740662808579e-21,1.7016204408500206e-22
6.5304065,3.413973219653693e-11,2.2294632819332283e-10
1.7218525,1.8547844993932766e-11,3.193665403231802e-11
3.727602,5.155052316394472e-14,1.92159833504971e-13
1.106741,1.3983871299574176e-10,1.5476523028276854e-10
1.286824,1.797537816006091e-15,2.3131147809033327e-15
0.7459159,3.952721683610894e-15,2.948397911525172e-15
1.3869525,9.897602474006378e-17,1.372750468750919e-16
1.0302322,7.604103920879075e-12,7.833992643651489e-12
0.49991697,1.906337509619442e-15,9.530104729975955e-16
1.753199,4.694137879379972e-09,8.229757748140744e-09
1.6695073,3.69433763096344e-13,6.167723514592324e-13
3.243758,1.3761241435409154e-09,4.4638136489358475e-09
1.7015482,1.7578301389628956e-13,2.9910327417771465e-13
1.6915098,3.177056079897792e-12,5.374021630505415e-12
1.7611581,1.8647114062828387e-13,3.284051613581366e-13
1.0732712,1.1532976467336352e-12,1.237801097780734e-12
2.4703715,5.570816124321994e-14,1.3761985300346606e-13
0.47871333,1.5333833053391092e-18,7.340510337957759e-19
0.45646653,2.0565134392509572e-13,9.387295448616536e-14
1.9532967,3.0531315261327707e-14,5.963671616739863e-14
2.6738408,8.02819275974257e-14,2.146610903964751e-13
4.0705,8.585994795378214e-17,3.494929093025681e-16
0.7209841,3.9837136446372375e-11,2.8721942018972846e-11
0.3945373,8.688067033317313e-14,3.4277665084271257e-14
0.16570385,3.1139706257547754e-13,5.159969152600523e-14
1.22271,2.6026746440356085e-10,3.1823163488575187e-10
0.9898485,2.8599574181063267e-11,2.830924544731664e-11
2.3961322,1.1538511454200846e-09,2.7647799190388704e-09
1.4375699,8.807093849061085e-10,1.266081264204215e-09
1.860481,1.870249128900228e-08,3.479563014075757e-08
0.18378428,2.42337017597138e-09,4.4537733386952455e-10
2.2233708,7.927432490464767e-13,1.762562184281391e-12
0.7629204,1.6289971910397417e-08,1.2427951554183698e-08
6.308143,4.0209983536923384e-26,2.5365033176314207e-25
1.8286299,4.4308243543936725e-14,8.102337680494081e-14
0.25946203,1.2117741259511763e-15,3.14409373096158e-16
0.17041874,9.94254426187001e-13,1.69439585872973e-13
0.7695772,4.1291525233892917e-13,3.177701658716508e-13
0.52989113,1.482300471916381e-14,7.85457876967363e-15
0.9524491,2.2623888962990145e-14,2.154810230412001e-14
0.7348488,7.873019540708208e-10,5.785478940776674e-10
0.89027244,1.6407126975447884e-10,1.4606812941640222e-10
1.1067477,9.588919338502882e-09,1.0612514868947562e-08
1.3005004,1.5913976744073609e-16,2.0696133008489095e-16
0.29470176,2.1217125515733212e-14,6.252724126535763e-15
1.7673383,2.9340006442970284e-13,5.185371640209048e-13
1.8252023,2.385157854229441e-11,4.353395710757557e-11
0.79109484,1.5661595725244397e-11,1.2389807557717933e-11
0.73425144,1.4341688969054708e-13,1.0530405771413409e-13
0.2538579,7.504724862321442e-18,1.905133773425104e-18
0.74473435,2.8092950687515852e-14,2.0921785281822936e-14
3.9527726,0.0,0.0
2.059373,1.4075706119227925e-09,2.8987127757278303e-09
2.4986424,1.6746193461827363e-14,4.18427497693823e-14
3.1371627,1.0701453861613488e-09,3.3572201734122435e-09
1.2979037,1.5850654092090652e-09,2.0572621911325054e-09
2.4403145,6.073078056481215e-11,1.4820220631109956e-10
1.3892403,4.98668356536359e-13,6.927701597281179e-13
2.547277,9.746576170275941e-13,2.4827229051194513e-12
1.5898688,3.325389058161829e-10,5.286932258063061e-10
0.69318765,1.4819163679079075e-12,1.0272461305215537e-12
0.6036397,2.207418813590818e-16,1.332485678687499e-16
1.058948,9.316525244746228e-14,9.865716147614148e-14
1.6022589,7.845628046208705e-12,1.2570727525293155e-11
0.73552525,2.278955515609688e-14,1.6762293263487567e-14
2.2599192,2.833133766972498e-12,6.40265330142348e-12
0.85745794,2.05387353170602e-09,1.7611101589116216e-09
3.8472664,1.8908261526103926e-08,7.274511992536456e-08
1.6745079,2.0828919139798972e-10,3.48781887392684e-10
1.020605,1.247335719686075e-10,1.2730370323640043e-10
3.8884165,1.1549629784104494e-12,4.490977135289831e-12
1.3689648,1.8046275127152824e-12,2.4704715263147476e-12
1.1675495,5.1439944002995705e-11,6.005868043409589e-11
1.8652757,2.1828003354265003e-12,4.071524512295833e-12
1.0533836,2.362024667964829e-10,2.4881180215534104e-10
1.2376842,9.252484428414544e-16,1.145165424928948e-15
2.8657255,6.175445691514352e-11,1.7697132298705972e-10
2.8176537,5.897722971251241e-12,1.66177406920558e-11
3.2554054,1.2123980786345958e-08,3.9468472836898216e-08
1.8425382,4.668864321261193e-10,8.602561037958067e-10
1.9054424,9.17417212975547e-18,1.7480856167025637e-17
5.4152384,5.919186221012544e-10,3.205380440495214e-09
0.6934828,6.826590896595908e-10,4.734123480148569e-10
3.389795,5.776968968004905e-11,1.9582740897974528e-10
2.8622472,3.470110295604399e-15,9.932313576607874e-15
1.1264857,1.2104141467877387e-10,1.3635142339408771e-10
1.8284985,7.618410878061765e-15,1.3930252731152823e-14
1.5666406,5.579811372847834e-15,8.74155912332721e-15
0.8928972,4.924316199098569e-11,4.3969080902651586e-11
2.1576953,9.354566916809357e-14,2.0184305008442922e-13
2.3486528,1.3810077980662654e-14,3.243507886521828e-14
0.7285568,1.010880259203444e-13,7.364836987664623e-14
0.16920952,2.6212951699136984e-14,4.435481105573928e-15
2.651812,3.7269324030162676e-13,9.883124354873384e-13
1.6666691,4.437073135927949e-11,7.395132824646863e-11
7.6511636,4.9611988501577036e-12,3.795894394570804e-11
1.79771,7.55473234604992e-17,1.3581217446615585e-16
4.450061,2.8000755705589218e-11,1.2460506657965132e-10
1.1154512,1.3665175643718216e-13,1.5242836798173163e-13
2.7335858,1.2399067150647603e-11,3.389391432406392e-11
3.8783064,3.759428731977983e-14,1.458021646967519e-13
1.311304,6.736064426442117e-12,8.833028046110831e-12
2.4010835,3.4582227724218987e-15,8.303481532333283e-15
2.2726443,5.849807550691128e-13,1.329453167729461e-12
4.510931,2.996598100754434e-11,1.3517447312227167e-10
2.660467,3.395309769435002e-15,9.033109288773462e-15
1.7305124,5.899405847530838e-13,1.0208994857336008e-12
0.36852616,1.122092318929209e-11,4.135203742650286e-12
3.503778,1.0237706308534114e-11,3.587064993778457e-11
0.84520197,1.4087593043723971e-13,1.1906861381093256e-13
3.2079697,1.8495876739737806e-14,5.933421151841166e-14
0.758626,8.965109723481763e-15,6.801165187364675e-15
2.6186001,2.864640443699474e-16,7.501347838507242e-16
4.455939,6.01631441336079e-11,2.6808328924179104e-10
0.6898359,8.576210923444558e-14,5.916178232668019e-14
0.31517977,2.8449469710557766e-14,8.966697184133892e-15
0.895522,1.0179992356500276e-10,9.1164070988454e-11
0.7607936,1.7314319285875666e-17,1.3172623756563527e-17
0.31777808,4.243308172000128e-23,1.348430326724583e-23
1.1551082,4.1387211993128515e-13,4.780670850401127e-13
0.7809371,4.524495113719791e-14,3.53334598274237e-14
0.7105763,2.5248906535317086e-10,1.7941274480195663e-10
1.3418815,1.6097895074583983e-18,2.1601467808385604e-18
4.9519787,8.046981406190777e-10,3.984848038974969e-09
0.4011471,3.9903925226042305e-16,1.6007343777265067e-16
0.8497494,4.281693447285976e-11,3.638366379201279e-11
0.9959211,1.504742305824993e-11,1.4986045753329662e-11
0.916078,5.537287244185746e-12,5.072586866036346e-12
1.4326711,1.635762657580526e-14,2.3435098370636752e-14
3.0055044,3.078206396286136e-13,9.251562774986418e-13
3.886978,2.9174218705307546e-12,1.1339954367808169e-11
0.97643054,9.341612105680742e-14,9.121435309068638e-14
0.9427892,4.3961617603267115e-20,4.144653815760195e-20
1.8435371,2.447399840304774e-23,4.511872385067897e-23
0.9222932,1.3834080080919025e-12,1.2759077795807213e-12
0.36210924,3.5283943808755673e-14,1.2776642213332375e-14
2.282876,7.304026169267814e-16,1.6674186152631804e-15
1.7437166,2.4679532193558656e-12,4.303410990585222e-12
1.7899916,1.1346985483108749e-11,2.0311008895286056e-11
1.8934978,1.4848820822252618e-13,2.8116209925833366e-13
0.83813775,1.0537775546713173e-17,8.83210744307171e-18
2.971257,6.408139340839112e-16,1.90402286899097e-15
3.9425063,5.0445594716679074e-11,1.9888207564988978e-10
0.95959383,6.909315016566908e-11,6.630136076647689e-11
0.61644036,3.789075392813129e-14,2.335738983214407e-14
3.5411732,9.978327474206368e-11,3.533498602886461e-10
2.250762,2.847406013237671e-10,6.40883321267334e-10
0.44284734,4.4422343645599744e-12,1.9672316777726905e-12
2.6618333,2.034577221867424e-17,5.415705372684785e-17
3.042248,1.164794048405603e-11,3.543592376561872e-11
1.9347334,3.926203951535655e-08,7.59615788415876e-08
0.39971977,3.160939226108886e-10,1.2634899153735054e-10
1.7401042,9.224137507355575e-12,1.6050960403683152e-11
3.0113358,6.046599806566867e-11,1.8208342766678556e-10
1.5533805,4.4892095266181456e-10,6.973450491249927e-10
2.36795,3.628773455309294e-09,8.592753967841455e-09
8.51918,6.67148079720896e-10,5.6835547765077606e-09
0.92596555,6.439893876435705e-12,5.963119859532676e-12
2.3541212,1.0186392634256518e-12,2.3980002935263022e-12
4.1613784,3.936921388608267e-10,1.6383019564630535e-09
4.843886,7.601510895590847e-14,3.6820851435131417e-13
2.9451592,2.170298517528631e-13,6.391874638817263e-13
3.5963876,6.098352273061354e-10,2.1932038646146562e-09
0.78951174,4.980565276072726e-13,3.932214758330083e-13
1.1342603,1.911913789312187e-13,2.1686079021625403e-13
4.0447645,8.112492352857245e-10,3.281312122736866e-09
1.0891447,8.013105990306465e-10,8.727431973777283e-10
4.819434,3.730741406055175e-08,1.7980062596683776e-07
2.0633855,5.4945574902619125e-08,1.1337390180711044e-07
0.7353111,1.1822256041967161e-11,8.693035987664148e-12
2.3104382,5.196970305386075e-12,1.2007278489827806e-11
0.5046453,1.1145138724224617e-09,5.624341741181186e-10
2.236373,5.3178834147522844e-11,1.1892770607736597e-10
1.4980567,5.165671906280067e-10,7.738469151756543e-10
0.646591,6.144063850283744e-10,3.9726964363864966e-10
1.5861949,1.4954382602552737e-10,2.3720565010898214e-10
0.18188214,4.027513622274614e-13,7.325328086640865e-14
0.67134005,1.1500226437129869e-10,7.720562571914826e-11
9.630205,5.85538154610533e-09,5.638852554639313e-08
3.5242941,8.685810470779407e-08,3.0611350925553523e-07
4.2836337,2.2650446461712436e-11,9.702621598624602e-11
2.7280045,3.280666805178252e-14,8.949673661755079e-14
0.750774,2.591517820078219e-14,1.94564426701591e-14
1.515587,7.43294797162195e-14,1.1265279111102936e-13
4.58133,1.6380681978142238e-12,7.50453068600112e-12
1.507547,3.0445246397968056e-15,4.589764050819373e-15
5.0906057,6.243167872138554e-13,3.17815061793385e-12
2.1346834,2.6670929167320376e-15,5.69339889716682e-15
0.52874464,2.7837147639263476e-18,1.4718742550532801e-18
1.7868127,6.829525523452315e-09,1.2203082688121107e-08
0.3953801,5.146780682746709e-26,2.034934710166851e-26
149.101,3.7336252472426225e-18,5.566872502411206e-16
2.0791574,4.987247127519457e-13,1.0369271533654801e-12
2.0339773,2.3732367202023936e-09,4.827109545520859e-09
2.0478163,3.5511010771429544e-16,7.27200258544862e-16
0.8319973,8.7378796274887e-15,7.269892042428525e-15
3.5724099,2.7571127218983514e-18,9.8495366955607e-18
1.6475954,2.2362961947962646e-10,3.6845113360592614e-10
0.12602589,1.511712103610988e-16,1.9051485624213762e-17
2.3478858,2.1040918191012009e-10,4.940167403049086e-10
1.1868794,2.37934997676231e-14,2.824001464335844e-14
3.771316,1.742848408668835e-11,6.57283217891465e-11
0.45371923,7.050668539552936e-19,3.199023890218106e-19
0.17651045,2.3681682444599698e-20,4.1800645014074504e-21
1.3164008,7.108983847778343e-12,9.35827178534642e-12
0.8241343,4.4259584341546135e-10,3.647584112667947e-10
4.7100296,1.5717291387077336e-16,7.402890769719204e-16
3.8187618,6.447548153799993e-10,2.462165075820109e-09
2.273541,5.159499403127031e-12,1.1730333296600801e-11
0.9257212,2.618426837454157e-18,2.423933307717529e-18
2.0872703,1.5999418568313188e-09,3.339511055264682e-09
1.7768754,3.048116488769244e-12,5.416123134211462e-12
0.9791999,5.7225194340383816e-15,5.603490379285942e-15
1.9027729,5.067573533063465e-16,9.642441604914942e-16
3.4368813,1.7011427560913391e-15,5.8466257334834055e-15
1.2682629,1.67576853959414e-15,2.125315006017741e-15
0.9702306,2.705779850618759e-12,2.6252303521303426e-12
0.75126696,2.6745784807297065e-12,2.009322434681772e-12
2.1046824,9.412111546506494e-12,1.9809505947265946e-11
1.1600477,2.9653152353947114e-09,3.439906971328793e-09
3.4540045,3.5900692951485675e-08,1.2400115594593308e-07
0.5050751,1.8910080401248584e-11,9.551010694527734e-12
1.3497162,2.4146463061116153e-10,3.2590872040878744e-10
4.6480155,4.3574295404615795e-09,2.025340004036693e-08
3.8265784,7.665622975991762e-10,2.933310713902254e-09
1.3957182,1.8263195247185994e-14,2.549027430522698e-14
1.0008266,1.8168975688872017e-13,1.818399411355304e-13
2.8632684,1.3219101094502972e-11,3.784983411506264e-11
2.2671177,2.9073998247658593e-15,6.591417716289016e-15
1.5850208,1.54342549246518e-11,2.4463614788085395e-11
0.6178363,1.440373277258114e-15,8.8991489128281e-16
3.3291175,1.8583533591428916e-13,6.186676757019537e-13
3.8710928,9.18908984358648e-13,3.557181949829712e-12
1.0172112,5.870439340703253e-14,5.971476639279137e-14
3.3435838,2.9685752373998335e-16,9.925680138903124e-16
1.5543995,1.39475923655524e-11,2.1680130464714098e-11
3.707191,8.077515885777004e-13,2.994489411695309e-12
1.2991928,5.6428401623399814e-14,7.331137232686179e-14
1.4354886,2.4029506562386e-14,3.44940822931669e-14
0.72157127,2.7649322519442685e-15,1.995095667240052e-15
1.9542552,2.143237577143554e-08,4.188433229850398e-08
1.4788843,1.8405047695395856e-13,2.7218936801390136e-13
0.7656434,1.0944665780282628e-14,8.379711315079937e-15
0.37159145,5.433785674962239e-15,2.0191482913402818e-15
1.6910745,1.3113941294746135e-10,2.217665159407845e-10
1.257717,3.6785160561692546e-10,4.6265322277585794e-10
1.3267379,4.3779300550133714e-14,5.808365643070988e-14
2.2166603,4.8489829657586525e-12,1.074854784721072e-11
1.0286573,1.65011779328623e-10,1.697405742242367e-10
4.016029,1.7560859270706876e-12,7.052491800761732e-12
2.9732945,3.449001229432191e-13,1.025489637401751e-12
2.4849348,3.69185902872683e-13,9.174029002369749e-13
0.98887557,2.2078256468598584e-14,2.1832648403915514e-14
0.33754498,2.0002811780117444e-09,6.751848655555891e-10
2.6516519,3.447469571146138e-14,9.141489098152765e-14
1.8251014,1.6481640400018374e-11,3.00806645658857e-11
0.97576183,3.7496349786322466e-10,3.658750691607163e-10
13.601024,7.536054853358698e-25,1.0249806046917888e-23
4.9314957,6.300706872171992e-24,3.107190863602756e-23
3.0115306,3.760672966354713e-24,1.1325381856701882e-23
0.30307835,1.2698640372588383e-16,3.8486830146063274e-17
2.123852,6.306657476644084e-16,1.3394407186794545e-15
3.2596633,4.0875230620872455e-18,1.3323949090908766e-17
1.00044,2.1104920951456066e-10,2.1114207148073172e-10
1.3508619,1.664819548370973e-11,2.2489413099321313e-11
4.5710526,1.3474676532195395e-17,6.159345454002344e-17
1.2387716,9.085758025016493e-16,1.1255178622515514e-15
1.9069942,9.124855901417734e-17,1.7401047495137314e-16
1.5062349,2.4779857108104378e-14,3.7324285203256605e-14
0.8055363,3.5418063325254256e-12,2.8530536737745448e-12
0.93650454,3.358120340071837e-17,3.144894953839061e-17
1.3731874,1.1445770812299198e-09,1.5717188523155555e-09
39.376976,6.326800979652779e-18,2.4913029041597396e-16
3.9414163,4.83931466798024e-16,1.907375353696013e-15
2.0821517,2.2473604015131376e-15,4.679345171262097e-15
2.0750477,5.19331400064324e-14,1.0776374435480204e-13
0.8277177,5.6536688016748635e-14,4.679641858424526e-14
0.29291096,1.6277089114454219e-24,4.767737852184112e-25
6.6468353,5.5941500078538683e-14,3.7183393897570803e-13
2.8396358,1.942162357759105e-13,5.515033855669221e-13
1.9117157,3.1228530249374125e-14,5.970007299985189e-14
9.585303,1.88739408603107e-18,1.8091244773652377e-17
0.84249455,3.1896480796939457e-15,2.6872611151620774e-15
0.7870015,1.3162423708354754e-19,1.0358847078291263e-19
3.2544,7.877228988610516e-13,2.5635654137726116e-12
5.446476,1.6793529972078464e-18,9.146555765710724e-18
1.2577044,1.3969906812455414e-14,1.7570012946743327e-14
13.112944,1.3757653508951335e-12,1.8040333520936308e-11
1.7506145,7.509914537661029e-17,1.3146965462784285e-16
7.63681,1.7222749410420935e-11,1.3152686192646808e-10
4.4878874,1.166903625345268e-16,5.236932056789082e-16
0.6315984,4.300225687263375e-12,2.7160157195768314e-12
5.497978,2.6735319010263196e-14,1.4699020136783581e-13
4.3523374,6.020456128210508e-13,2.6203056133351843e-12
4.1619263,3.211007263661757e-14,1.3363975482289522e-13
3.0455003,1.0312824344139382e-09,3.1407709411918595e-09
5.8788414,2.6363592648190647e-11,1.5498737991678065e-10
1.6848543,1.5838884987665837e-09,2.6686212988107693e-09
4.544806,1.9298083050654853e-13,8.770604370601938e-13
3.297596,7.82873360623668e-12,2.5816000451062266e-11
3.3139353,7.004355116205347e-12,2.321197953216407e-11
3.157834,6.71434868312628e-10,2.120279891555743e-09
4.507964,1.4688598386779772e-08,6.621567470951074e-08
2.09471,6.141298058476982e-12,1.2864239141551984e-11
4.8290343,1.358970334674526e-12,6.562514397503003e-12
2.9584079,2.4209415427751167e-14,7.162132534443477e-14
6.66416,1.4376206002639775e-13,9.58053337567467e-13
2.3461998,4.266382258549746e-13,1.000978499225474e-12
6.766022,1.8754174278564935e-11,1.2689115961182635e-10
2.6827745,4.369988304681943e-17,1.172369338033928e-16
1.3128325,1.7331985768662217e-18,2.275399376828631e-18
3.1337714,4.660569877118986e-15,1.4605160679615302e-14
0.46431035,6.232251096120091e-12,2.8936986754742056e-12
1.1137618,3.07634296607315e-14,3.4263132259246655e-14
9.196967,8.542796298035571e-14,7.856781670808344e-13
0.5105721,4.5907030819378925e-12,2.3438848021276106e-12
4.104089,1.4443074140070498e-15,5.9275658574115984e-15
2.4670997,1.618495545026733e-15,3.992989819521689e-15
8.685697,3.3067634944288906e-15,2.8721544446741097e-14
2.5035443,2.8667640823241363e-16,7.177070965461485e-16
2.8579075,2.5744248976289256e-16,7.357468309738586e-16
7.700289,8.989404054503788e-17,6.922100711310769e-16
1.489,2.1934311337083747e-10,3.2660188765108316e-10
7.3415046,3.3013551359449415e-11,2.423691383035061e-10
1.5903355,1.324079473591047e-10,2.1057305762071078e-10
0.8829579,2.734652965990482e-10,2.414583373705891e-10
0.5776319,4.4699015220059264e-09,2.5819576677288497e-09
2.2997832,9.849217723859148e-19,2.26510657482548e-18
1.6553581,5.289269576675085e-17,8.755635110395757e-17
1.8658596,2.3991066916960716e-16,4.476396318637455e-16
1.4966537,1.4293862405378071e-13,2.1392961713719277e-13
1.420443,2.129916908381947e-20,3.0254256866575984e-20
1.3976524,1.1059398296386298e-13,1.5457194434574016e-13
2.2652278,7.529974937168869e-11,1.7057108520671852e-10
10.051696,1.1615508257540733e-10,1.1675555584212e-09
6.2559,7.878732156627918e-18,4.928855975929613e-17
3.258046,5.811048053277287e-10,1.893266135318915e-09
8.259787,1.3791343905986782e-08,1.1391355767113323e-07
2.5674438,2.1827553457568567e-10,5.604101783402232e-10
0.94620186,1.2352435281772755e-10,1.1687897250318174e-10
1.5065856,2.7990813896591605e-11,4.2170557092677665e-11
1.6157991,2.6971158536219645e-20,4.357997286358769e-20
1.2251395,2.904537380855232e-17,3.5584634707672715e-17
1.2737979,3.6801555740550464e-16,4.687774330330804e-16
1.5929956,4.858820087282794e-13,7.740079232154056e-13
2.7184997,2.0461748655304388e-10,5.562525677251646e-10
4.3428774,2.4947021519584394e-11,1.0834185565536464e-10
4.186134,3.907622120745562e-08,1.6357829277762576e-07
1.5503091,4.615268438352651e-10,7.155092483559577e-10
1.1505759,4.784924929990164e-11,5.5054191940467317e-11
2.6622608,1.7826523363961852e-10,4.745885383158482e-10
5.1609774,1.9024979553861628e-11,9.818748882017444e-11
4.8437195,1.3313659177734837e-09,6.448763034151903e-09
2.9629803,1.7623295813691237e-11,5.221747779513878e-11
12.903979,8.770444255569338e-13,1.1317363113841091e-11
0.78224814,1.2130472012896045e-11,9.489039161906183e-12
8.301692,2.4494228339426915e-14,2.0334353967136003e-13
10.476795,4.542383623033559e-09,4.758962292260908e-08
1.8333696,2.9364528729911977e-10,5.383603466449429e-10
1.4584478,7.447991933247512e-09,1.0862507553643096e-08
8.79573,2.665585140568969e-11,2.3445766221238456e-10
1.1426667,2.9415590576817233e-13,3.3612215739486706e-13
1.7563758,8.728983915796767e-11,1.533137601788278e-10
8.767693,6.674747366578573e-09,5.8522132865331495e-08
0.5037813,1.6028161618260387e-13,8.074688395815758e-14
1.7498816,2.044733427952146e-12,3.5780414539555236e-12
4.282298,5.2000222037260985e-15,2.2268045140957218e-14
4.182333,9.433792709082216e-12,3.9455262492107205e-11
2.0168684,1.826899050210607e-12,3.6846148782945986e-12
3.5696335,3.070923693215822e-11,1.0962072041764265e-10
5.2492447,1.189735069080139e-13,6.245210493805992e-13
1.4624871,1.2453567702870598e-10,1.8213182133788568e-10
4.047797,2.211788548066037e-13,8.952871498630612e-13
1.7491634,1.8076619768060217e-10,3.161896149888717e-10
1.8748014,2.4448866515549422e-14,4.583676910633044e-14
1.9400392,1.0960002927777848e-15,2.126283485023072e-15
2.8069453,1.2059136271294271e-11,3.384933616751404e-11
